id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1263105775636889600,jmlaurio,"ping @IF_Europe 

https://t.co/eUcP3Gk0rJ
#terrorism #lonelywolf #Spain",Wed May 20 13:54:18 +0000 2020,20/05/2020 14:54:18,,,,,97165100,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1047400153622204417/JOTgP07I_normal.jpg,2245,5001,"Jyväskylä, Suomi",http://twitter.com/jmlaurio/statuses/1263105775636889600,"{""hashtags"":[{""text"":""terrorism"",""indices"":[42,52]},{""text"":""lonelywolf"",""indices"":[53,64]},{""text"":""Spain"",""indices"":[65,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IF_Europe"",""name"":""Intelligence Fusion - Europe"",""id"":1082357309123248100,""id_str"":""1082357309123248128"",""indices"":[5,15]}],""urls"":[{""url"":""https://t.co/eUcP3Gk0rJ"",""expanded_url"":""https://www.google.com/amp/s/www.mirror.co.uk/sport/football/news/terrorist-planned-target-barcelona-vs-22044851.amp"",""display_url"":""google.com/amp/s/www.mirr…"",""indices"":[18,41]}]}"
1263105775636889600,jmlaurio,"ping @IF_Europe 

https://t.co/eUcP3Gk0rJ
#terrorism #lonelywolf #Spain",Wed May 20 13:54:18 +0000 2020,20/05/2020 14:54:18,,,,,97165100,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1047400153622204417/JOTgP07I_normal.jpg,2245,5001,"Jyväskylä, Suomi",http://twitter.com/jmlaurio/statuses/1263105775636889600,"{""hashtags"":[{""text"":""terrorism"",""indices"":[42,52]},{""text"":""lonelywolf"",""indices"":[53,64]},{""text"":""Spain"",""indices"":[65,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IF_Europe"",""name"":""Intelligence Fusion - Europe"",""id"":1082357309123248100,""id_str"":""1082357309123248128"",""indices"":[5,15]}],""urls"":[{""url"":""https://t.co/eUcP3Gk0rJ"",""expanded_url"":""https://www.google.com/amp/s/www.mirror.co.uk/sport/football/news/terrorist-planned-target-barcelona-vs-22044851.amp"",""display_url"":""google.com/amp/s/www.mirr…"",""indices"":[18,41]}]}"
1263092343449833472,Pedro_Muchacho,El #8M es #ETA #ISIS y el #vietcong y quiza un poco de #Venezuela y de #cambioclimatico https://t.co/YU3zEc4htB,Wed May 20 13:00:56 +0000 2020,20/05/2020 14:00:56,,,,,242454882,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/713707734437388289/B-E32yv9_normal.jpg,184,368,Entre Helicon y Chichibeiscu,http://twitter.com/Pedro_Muchacho/statuses/1263092343449833472,"{""hashtags"":[{""text"":""8M"",""indices"":[3,6]},{""text"":""ETA"",""indices"":[10,14]},{""text"":""ISIS"",""indices"":[15,20]},{""text"":""vietcong"",""indices"":[26,35]},{""text"":""Venezuela"",""indices"":[55,65]},{""text"":""cambioclimatico"",""indices"":[71,87]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/YU3zEc4htB"",""expanded_url"":""https://twitter.com/ViejoKasca/status/1262841670732787712"",""display_url"":""twitter.com/ViejoKasca/sta…"",""indices"":[88,111]}]}"
1263084536524668929,peterpobjecky,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 12:29:55 +0000 2020,20/05/2020 13:29:55,,,,,771820890,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1035561796591996928/ubyvq61v_normal.jpg,3402,2012,"Gillingham,UK",http://twitter.com/peterpobjecky/statuses/1263084536524668929,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263075416610426885,Zoniman,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 11:53:40 +0000 2020,20/05/2020 12:53:40,,,,,201270123,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1103910081874124800/GjAMLXvo_normal.png,281,315,,http://twitter.com/Zoniman/statuses/1263075416610426885,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263075416610426885,Zoniman,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 11:53:40 +0000 2020,20/05/2020 12:53:40,,,,,201270123,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1103910081874124800/GjAMLXvo_normal.png,281,315,,http://twitter.com/Zoniman/statuses/1263075416610426885,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263058458670178305,zaibx,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 10:46:17 +0000 2020,20/05/2020 11:46:17,,,,,132198476,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/912609109433896960/s6m1HeeE_normal.jpg,1224,237,"Milan, Italy",http://twitter.com/zaibx/statuses/1263058458670178305,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263056215657111552,Cukullen,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 10:37:22 +0000 2020,20/05/2020 11:37:22,,,,,403148973,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1249360680580452354/2Z6ycXLK_normal.png,1851,5001,Binomo,http://twitter.com/Cukullen/statuses/1263056215657111552,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263050407510773771,PatriciaRgnier,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 10:14:18 +0000 2020,20/05/2020 11:14:18,,,,,856074224,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1247833400733564928/1TZ789YV_normal.jpg,1062,3111,everywhere the sun is,http://twitter.com/PatriciaRgnier/statuses/1263050407510773771,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263050407510773771,PatriciaRgnier,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 10:14:18 +0000 2020,20/05/2020 11:14:18,,,,,856074224,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1247833400733564928/1TZ789YV_normal.jpg,1062,3111,everywhere the sun is,http://twitter.com/PatriciaRgnier/statuses/1263050407510773771,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263044378018357248,ma000111,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 09:50:20 +0000 2020,20/05/2020 10:50:20,,,,,47941897,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1255893398323712006/i0hym_hE_normal.jpg,2183,806,uk,http://twitter.com/ma000111/statuses/1263044378018357248,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263036141114097664,Mr_Asg,"RT @ejmalrai: When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 09:17:36 +0000 2020,20/05/2020 10:17:36,,,,,99208928,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1229137562771578887/xc_j_g4o_normal.jpg,1437,420,,http://twitter.com/Mr_Asg/statuses/1263036141114097664,"{""hashtags"":[{""text"":""Spain"",""indices"":[37,43]},{""text"":""España"",""indices"":[44,51]},{""text"":""ISIS"",""indices"":[92,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ejmalrai"",""name"":""Elijah J. Magnier"",""id"":2263105532,""id_str"":""2263105532"",""indices"":[3,12]},{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[52,66]}],""urls"":[]}"
1263035898872111109,ejmalrai,"When someone living in #Spain #España @SpanishPolice praises 11,000 al-Qaeda, #ISIS and foreign fighters from 86 different countries who died in #Syria. https://t.co/IqJFw6hlrm",Wed May 20 09:16:39 +0000 2020,20/05/2020 10:16:39,,,,,2263105532,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1073944040582852608/qhE-G8ac_normal.jpg,57217,2545,Europe and MENA.,http://twitter.com/ejmalrai/statuses/1263035898872111109,"{""hashtags"":[{""text"":""Spain"",""indices"":[23,29]},{""text"":""España"",""indices"":[30,37]},{""text"":""ISIS"",""indices"":[78,83]},{""text"":""Syria"",""indices"":[145,151]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpanishPolice"",""name"":""Spanish Police"",""id"":271412522,""id_str"":""271412522"",""indices"":[38,52]}],""urls"":[],""media"":[{""id"":1263035322138611700,""id_str"":""1263035322138611713"",""indices"":[153,176],""media_url"":""http://pbs.twimg.com/media/EYcz7wLX0AE81wx.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EYcz7wLX0AE81wx.jpg"",""url"":""https://t.co/IqJFw6hlrm"",""display_url"":""pic.twitter.com/IqJFw6hlrm"",""expanded_url"":""https://twitter.com/ejmalrai/status/1263035898872111109/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":494,""h"":680,""resize"":""fit""},""large"":{""w"":1204,""h"":1656,""resize"":""fit""},""medium"":{""w"":872,""h"":1200,""resize"":""fit""}}}]}"
1262812282293231618,Geopolog,"RT @LucasADWebber: Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Tue May 19 18:28:04 +0000 2020,19/05/2020 19:28:04,,,,,2857994147,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1194170910401613824/gfJjLx1z_normal.jpg,979,1002,United States,http://twitter.com/Geopolog/statuses/1262812282293231618,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[27,35]},{""text"":""Spain"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LucasADWebber"",""name"":""Lucas Webber"",""id"":551601164,""id_str"":""551601164"",""indices"":[3,17]}],""urls"":[]}"
1262739499555016714,COSseaton,"RT @Lyzy5672: The subject of our @BBCWales investigation into an international #ISIS support network has been jailed for 7 years in #Spain. Ataul #Haque fled there when his brother, Sifal Sujan, ""an ISIS computer expert"" was killed in a US drone strike. @SeamusHughes
https://t.co/nXWDzVfGsn",Tue May 19 13:38:51 +0000 2020,19/05/2020 14:38:51,,,,,3824923812,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/841131797501083648/9RSQRe5Y_normal.jpg,3903,3292,"Colorado, USA",http://twitter.com/COSseaton/statuses/1262739499555016714,"{""hashtags"":[{""text"":""ISIS"",""indices"":[79,84]},{""text"":""Spain"",""indices"":[132,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Lyzy5672"",""name"":""Eliza"",""id"":2835108226,""id_str"":""2835108226"",""indices"":[3,12]},{""screen_name"":""BBCWales"",""name"":""BBC Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿"",""id"":622143,""id_str"":""622143"",""indices"":[33,42]}],""urls"":[]}"
1262731466137468930,defencehawk,"RT @LucasADWebber: Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Tue May 19 13:06:56 +0000 2020,19/05/2020 14:06:56,,,,,1234630651296354304,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1234639711546667009/wYWVBRYb_normal.jpg,686,2806,"Baltimore, MD",http://twitter.com/defencehawk/statuses/1262731466137468930,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[27,35]},{""text"":""Spain"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LucasADWebber"",""name"":""Lucas Webber"",""id"":551601164,""id_str"":""551601164"",""indices"":[3,17]}],""urls"":[]}"
1262731466137468930,defencehawk,"RT @LucasADWebber: Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Tue May 19 13:06:56 +0000 2020,19/05/2020 14:06:56,,,,,1234630651296354304,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1234639711546667009/wYWVBRYb_normal.jpg,686,2806,"Baltimore, MD",http://twitter.com/defencehawk/statuses/1262731466137468930,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[27,35]},{""text"":""Spain"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LucasADWebber"",""name"":""Lucas Webber"",""id"":551601164,""id_str"":""551601164"",""indices"":[3,17]}],""urls"":[]}"
1262663419041284100,vjavol25,"RT @LucasADWebber: Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Tue May 19 08:36:32 +0000 2020,19/05/2020 09:36:32,,,,,1199071117702512642,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1199071716217106432/Sm2KV63U_normal.jpg,706,4989,Rīga,http://twitter.com/vjavol25/statuses/1262663419041284100,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[27,35]},{""text"":""Spain"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LucasADWebber"",""name"":""Lucas Webber"",""id"":551601164,""id_str"":""551601164"",""indices"":[3,17]}],""urls"":[]}"
1262599404843937792,SecurityWatchk,"RT @LucasADWebber: Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Tue May 19 04:22:10 +0000 2020,19/05/2020 05:22:10,,,,,2481943308,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1123199061585289218/VgCEliL__normal.png,1505,4985,AFRICA,http://twitter.com/SecurityWatchk/statuses/1262599404843937792,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[27,35]},{""text"":""Spain"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LucasADWebber"",""name"":""Lucas Webber"",""id"":551601164,""id_str"":""551601164"",""indices"":[3,17]}],""urls"":[]}"
1262561157396811777,AlanBry14743664,"RT @Lyzy5672: The subject of our @BBCWales investigation into an international #ISIS support network has been jailed for 7 years in #Spain. Ataul #Haque fled there when his brother, Sifal Sujan, ""an ISIS computer expert"" was killed in a US drone strike. @SeamusHughes
https://t.co/nXWDzVfGsn",Tue May 19 01:50:11 +0000 2020,19/05/2020 02:50:11,,,,,977279650413105153,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1244428481699688448/6evfMHM-_normal.jpg,1010,2561,United States,http://twitter.com/AlanBry14743664/statuses/1262561157396811777,"{""hashtags"":[{""text"":""ISIS"",""indices"":[79,84]},{""text"":""Spain"",""indices"":[132,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Lyzy5672"",""name"":""Eliza"",""id"":2835108226,""id_str"":""2835108226"",""indices"":[3,12]},{""screen_name"":""BBCWales"",""name"":""BBC Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿"",""id"":622143,""id_str"":""622143"",""indices"":[33,42]}],""urls"":[]}"
1262557873743093760,GaryWmMyers,"This Week's Terrorist Attacks / Stories - 20/20 &gt; #US-4 #Afghanistan-2 #Spain #Cuba #Vatican #Iran #France #Israel

#terrorism #Islam #IslamicInsanity

https://t.co/sbbyW74VwM https://t.co/ICwBiS8re8",Tue May 19 01:37:08 +0000 2020,19/05/2020 02:37:08,,,,,1426949480,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/3657036241/61ebb903a4aa84bb7193df47910c011a_normal.jpeg,5843,6381,"Abbotsford, British Columbia",http://twitter.com/GaryWmMyers/statuses/1262557873743093760,"{""hashtags"":[{""text"":""US"",""indices"":[53,56]},{""text"":""Afghanistan"",""indices"":[59,71]},{""text"":""Spain"",""indices"":[74,80]},{""text"":""Cuba"",""indices"":[81,86]},{""text"":""Vatican"",""indices"":[87,95]},{""text"":""Iran"",""indices"":[96,101]},{""text"":""France"",""indices"":[102,109]},{""text"":""Israel"",""indices"":[110,117]},{""text"":""terrorism"",""indices"":[119,129]},{""text"":""Islam"",""indices"":[130,136]},{""text"":""IslamicInsanity"",""indices"":[137,153]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/sbbyW74VwM"",""expanded_url"":""https://northwoodsministries.blogspot.com/2020/05/this-weeks-terrorist-attacks-stories_18.html"",""display_url"":""northwoodsministries.blogspot.com/2020/05/this-w…"",""indices"":[155,178]}],""media"":[{""id"":1262557849923674000,""id_str"":""1262557849923674113"",""indices"":[179,202],""media_url"":""http://pbs.twimg.com/media/EYWBrNkU4AE2kyL.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EYWBrNkU4AE2kyL.jpg"",""url"":""https://t.co/ICwBiS8re8"",""display_url"":""pic.twitter.com/ICwBiS8re8"",""expanded_url"":""https://twitter.com/GaryWmMyers/status/1262557873743093760/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":512,""h"":327,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":512,""h"":327,""resize"":""fit""},""small"":{""w"":512,""h"":327,""resize"":""fit""}}}]}"
1262557873743093760,GaryWmMyers,"This Week's Terrorist Attacks / Stories - 20/20 &gt; #US-4 #Afghanistan-2 #Spain #Cuba #Vatican #Iran #France #Israel

#terrorism #Islam #IslamicInsanity

https://t.co/sbbyW74VwM https://t.co/ICwBiS8re8",Tue May 19 01:37:08 +0000 2020,19/05/2020 02:37:08,,,,,1426949480,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/3657036241/61ebb903a4aa84bb7193df47910c011a_normal.jpeg,5843,6381,"Abbotsford, British Columbia",http://twitter.com/GaryWmMyers/statuses/1262557873743093760,"{""hashtags"":[{""text"":""US"",""indices"":[53,56]},{""text"":""Afghanistan"",""indices"":[59,71]},{""text"":""Spain"",""indices"":[74,80]},{""text"":""Cuba"",""indices"":[81,86]},{""text"":""Vatican"",""indices"":[87,95]},{""text"":""Iran"",""indices"":[96,101]},{""text"":""France"",""indices"":[102,109]},{""text"":""Israel"",""indices"":[110,117]},{""text"":""terrorism"",""indices"":[119,129]},{""text"":""Islam"",""indices"":[130,136]},{""text"":""IslamicInsanity"",""indices"":[137,153]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/sbbyW74VwM"",""expanded_url"":""https://northwoodsministries.blogspot.com/2020/05/this-weeks-terrorist-attacks-stories_18.html"",""display_url"":""northwoodsministries.blogspot.com/2020/05/this-w…"",""indices"":[155,178]}],""media"":[{""id"":1262557849923674000,""id_str"":""1262557849923674113"",""indices"":[179,202],""media_url"":""http://pbs.twimg.com/media/EYWBrNkU4AE2kyL.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EYWBrNkU4AE2kyL.jpg"",""url"":""https://t.co/ICwBiS8re8"",""display_url"":""pic.twitter.com/ICwBiS8re8"",""expanded_url"":""https://twitter.com/GaryWmMyers/status/1262557873743093760/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":512,""h"":327,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":512,""h"":327,""resize"":""fit""},""small"":{""w"":512,""h"":327,""resize"":""fit""}}}]}"
1262485776585109505,LucasADWebber,"Boss of #Cardiff company jailed for seven years in #Spain: ""Ataul Haque, 37, was convicted of funding terrorist organisation #ISIS after a trial in #Madrid. His terrorist brother Siful Sujan was previously killed in an air strike in #Syria"" #Spain #ISIL
https://t.co/mdRSdigCOd",Mon May 18 20:50:39 +0000 2020,18/05/2020 21:50:39,,,,,551601164,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1128691804344397825/TLFle2NU_normal.jpg,1976,4996,,http://twitter.com/LucasADWebber/statuses/1262485776585109505,"{""hashtags"":[{""text"":""Cardiff"",""indices"":[8,16]},{""text"":""Spain"",""indices"":[51,57]},{""text"":""ISIS"",""indices"":[125,130]},{""text"":""Madrid"",""indices"":[148,155]},{""text"":""Syria"",""indices"":[233,239]},{""text"":""Spain"",""indices"":[241,247]},{""text"":""ISIL"",""indices"":[248,253]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/mdRSdigCOd"",""expanded_url"":""https://www.walesonline.co.uk/news/wales-news/ataul-haque-madrid-cardiff-jailed-18272614?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar"",""display_url"":""walesonline.co.uk/news/wales-new…"",""indices"":[254,277]}]}"
1262453320003837953,BaronneSamedi_2,"RT @Lyzy5672: The subject of our @BBCWales investigation into an international #ISIS support network has been jailed for 7 years in #Spain. Ataul #Haque fled there when his brother, Sifal Sujan, ""an ISIS computer expert"" was killed in a US drone strike. @SeamusHughes
https://t.co/nXWDzVfGsn",Mon May 18 18:41:41 +0000 2020,18/05/2020 19:41:41,,,,,850008822533861376,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1237686806239490048/qQ3wAD4t_normal.jpg,1049,3560,IC 1101,http://twitter.com/BaronneSamedi_2/statuses/1262453320003837953,"{""hashtags"":[{""text"":""ISIS"",""indices"":[79,84]},{""text"":""Spain"",""indices"":[132,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Lyzy5672"",""name"":""Eliza"",""id"":2835108226,""id_str"":""2835108226"",""indices"":[3,12]},{""screen_name"":""BBCWales"",""name"":""BBC Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿"",""id"":622143,""id_str"":""622143"",""indices"":[33,42]}],""urls"":[]}"
